ultimaAtualizacaoCadastral,situacao,sequencialImovel,proprietarioPrincipal,natureza,inscricaoImobiliaria,enderecoImovelNomeLogradouro,enderecoImovelMunicipio,enderecoImovelEstado,enderecoImovelComplemento,enderecoImovelCodigoLogradouro,enderecoImovelCep,enderecoImovelBairro,enderecoCorrespondenciaNumero,enderecoCorrespondenciaNomeLogradouro,enderecoCorrespondenciaMunicipio,enderecoCorrespondenciaEstado,enderecoCorrespondenciaComplemento,enderecoCorrespondenciaCep,enderecoCorrespondenciaBairro,documentoProprietario,cepProprietario,topografiaLote,testadaPrincipalLote,testadaFicticiaLote,superficieLote,muradoLote,formatoLote,comCalcadaLote,areaLote,tipoEmpreendimentoMultipla,quantidadePavimentosMultipla,nomeSuperContemMultipla,nomeEdificacaoMultipla,areaTotalConstruidaMultipla,anoConstrucaoMultipla,tipoEstruturaSimples,tipoEmpreendimentoSimples,tipoConstrucaoSimples,padraoConstrucaoSimples,numeroHabiteseSimples,fracaoIdealSimples,estadoConservacaoSimples,dataCadastroPrefeituraSimples,coeficienteDepreciacao,areaTotalConstruidaSimples,valorVenal,valorAreaConstruidaM2,v0ValorTestadaFicticia,tipoAliquotaImposto,regimeTributacaoTLP,regimeTributacaoIPTU,patrimonio,aliquotaImposto,situacaoPavimentacao,distrito,setor,quadra,face,lote,sequencial,longitude,latitude
29/11/2015,Ativo,7666977,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0168-1,RUA DAS MOCAS,RECIFE,PE,APTO 08 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 08 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7666977,-34.889356,-8.02663
29/11/2015,Ativo,7666985,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0169-0,RUA DAS MOCAS,RECIFE,PE,APTO 101 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 101 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7666985,-34.889356,-8.02663
29/11/2015,Ativo,7666993,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0170-3,RUA DAS MOCAS,RECIFE,PE,APTO 102 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 102 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7666993,-34.889356,-8.02663
29/11/2015,Ativo,7667000,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0171-1,RUA DAS MOCAS,RECIFE,PE,APTO 103 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 103 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667000,-34.889356,-8.02663
29/11/2015,Ativo,7667019,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0172-0,RUA DAS MOCAS,RECIFE,PE,APTO 104 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 104 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667019,-34.889356,-8.02663
29/11/2015,Ativo,7667027,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0173-8,RUA DAS MOCAS,RECIFE,PE,APTO 105 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 105 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667027,-34.889356,-8.02663
29/11/2015,Ativo,7667035,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0174-6,RUA DAS MOCAS,RECIFE,PE,APTO 106 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 106 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667035,-34.889356,-8.02663
29/11/2015,Ativo,7667043,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0175-4,RUA DAS MOCAS,RECIFE,PE,APTO 107 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 107 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667043,-34.889356,-8.02663
29/11/2015,Ativo,7667051,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0176-2,RUA DAS MOCAS,RECIFE,PE,APTO 108 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 108 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667051,-34.889356,-8.02663
29/11/2015,Ativo,7667060,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0177-0,RUA DAS MOCAS,RECIFE,PE,APTO 201 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 201 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667060,-34.889356,-8.02663
29/11/2015,Ativo,7667078,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0178-9,RUA DAS MOCAS,RECIFE,PE,APTO 202 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 202 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667078,-34.889356,-8.02663
29/11/2015,Ativo,7667086,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0179-7,RUA DAS MOCAS,RECIFE,PE,APTO 203 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 203 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667086,-34.889356,-8.02663
29/11/2015,Ativo,7667094,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0180-0,RUA DAS MOCAS,RECIFE,PE,APTO 204 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 204 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667094,-34.889356,-8.02663
29/11/2015,Ativo,7667108,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0181-9,RUA DAS MOCAS,RECIFE,PE,APTO 205 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 205 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667108,-34.889356,-8.02663
29/11/2015,Ativo,7667116,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0182-7,RUA DAS MOCAS,RECIFE,PE,APTO 206 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 206 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667116,-34.889356,-8.02663
29/11/2015,Ativo,7667124,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0183-5,RUA DAS MOCAS,RECIFE,PE,APTO 207 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 207 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667124,-34.889356,-8.02663
29/11/2015,Ativo,7667132,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0184-3,RUA DAS MOCAS,RECIFE,PE,APTO 208 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 208 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667132,-34.889356,-8.02663
29/11/2015,Ativo,7667140,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0185-1,RUA DAS MOCAS,RECIFE,PE,APTO 301 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 301 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667140,-34.889356,-8.02663
29/11/2015,Ativo,7667159,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0186-0,RUA DAS MOCAS,RECIFE,PE,APTO 302 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 302 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667159,-34.889356,-8.02663
29/11/2015,Ativo,7667167,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0187-8,RUA DAS MOCAS,RECIFE,PE,APTO 303 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 303 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667167,-34.889356,-8.02663
29/11/2015,Ativo,7667175,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0188-6,RUA DAS MOCAS,RECIFE,PE,APTO 304 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 304 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667175,-34.889356,-8.02663
29/11/2015,Ativo,7667183,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0189-4,RUA DAS MOCAS,RECIFE,PE,APTO 305 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 305 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667183,-34.889356,-8.02663
29/11/2015,Ativo,7667191,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0190-8,RUA DAS MOCAS,RECIFE,PE,APTO 306 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 306 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667191,-34.889356,-8.02663
29/11/2015,Ativo,7667205,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0191-6,RUA DAS MOCAS,RECIFE,PE,APTO 307 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 307 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667205,-34.889356,-8.02663
29/11/2015,Ativo,7667213,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0192-4,RUA DAS MOCAS,RECIFE,PE,APTO 308 BLOCO F,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 308 BLOCO F,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO F,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007414,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667213,-34.889356,-8.02663
29/11/2015,Ativo,7667221,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0193-2,RUA DAS MOCAS,RECIFE,PE,APTO 01 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 01 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667221,-34.889356,-8.02663
29/11/2015,Ativo,7667230,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0194-0,RUA DAS MOCAS,RECIFE,PE,APTO 02 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 02 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667230,-34.889356,-8.02663
29/11/2015,Ativo,7667248,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0195-9,RUA DAS MOCAS,RECIFE,PE,APTO 03 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 03 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667248,-34.889356,-8.02663
29/11/2015,Ativo,7667256,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0196-7,RUA DAS MOCAS,RECIFE,PE,APTO 04 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 04 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667256,-34.889356,-8.02663
29/11/2015,Ativo,7667264,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0197-5,RUA DAS MOCAS,RECIFE,PE,APTO 05 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 05 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667264,-34.889356,-8.02663
29/11/2015,Ativo,7667272,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0198-3,RUA DAS MOCAS,RECIFE,PE,APTO 06 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 06 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667272,-34.889356,-8.02663
29/11/2015,Ativo,7667280,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0199-1,RUA DAS MOCAS,RECIFE,PE,APTO 07 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 07 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667280,-34.889356,-8.02663
29/11/2015,Ativo,7667299,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0200-9,RUA DAS MOCAS,RECIFE,PE,APTO 08 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 08 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667299,-34.889356,-8.02663
29/11/2015,Ativo,7667302,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0201-7,RUA DAS MOCAS,RECIFE,PE,APTO 101 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 101 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667302,-34.889356,-8.02663
29/11/2015,Ativo,7667310,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0202-5,RUA DAS MOCAS,RECIFE,PE,APTO 102 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 102 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667310,-34.889356,-8.02663
29/11/2015,Ativo,7667329,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0203-3,RUA DAS MOCAS,RECIFE,PE,APTO 103 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 103 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667329,-34.889356,-8.02663
29/11/2015,Ativo,7667337,MUNICIPIO DO RECIFE,Predial,2.1385.011.01.0101.0204-1,RUA DAS MOCAS,RECIFE,PE,APTO 104 BLOCO G,44733,52120320,ARRUDA,456,RUA DAS MOCAS,RECIFE,PE,APTO 104 BLOCO G,52120320,ARRUDA,10.565.000/0001-92,50030230,Plana,Plana,54.49,Seca,Sim,Retangular,Sim,11436.23,Edifício Residencial,4,-,BLOCO G,1558.2,2014,Alvenaria,Apartamento,Apartamento <= 4 Pavimentos,Simples,720007514,0.00312,Bom,07/07/2014,1.0,48.69,16569.71,327.41,2111.38,Normal,Normal,Normal,Particular,0.0060,Pavimentado,2,1385,11,1,101,7667337,-34.889356,-8.02663
